UNICODE12,Molweight [g/mol],Ringbonds,Alkylatoms,Alkylgroups,Rotatable bonds,Internal H-bonds,Conjugated bonds,Fragments,Alkane,mu_self,hint_self,hb_self,Area,?-moment2,?-moment3,?-moment4,?-moment5,?-moment6,HB-acc_m1,HB-acc_m2,HB-acc_m3,HB-acc_m4,HB-don_m1,HB-don_m2,HB-don_m3,HB-don_m4,Volume,MWeight,E_dielec,#rotbdsmod,Tmult,rbwring,nbr11,mu_self100,hint_self100,hb_self100,n_total,Amine,nbr2u1,nbr2s1,nbr3u1,nbr3s1, nbr2u2u,nbr2s2u,nbr2s2s,nbr3u2u,nbr3s2u,nbr3u2s,nbr3s2s,nbr3u3u,nbr3s3u,nbr3s3s,Kier1,Kier2,n_arom,N,Sumq(e),S_sym,S_crs,H_crs,Hfus_exp[kcal/mol]
OQITSF1LK3NN,69.07,5,0,0,0,0,5,3,-1,-4.228,-11.843,-8.938,97.57,82.11,13.16,152.08,23.7,351.69,0.07,7.22,4.04,1.84,-0.05,5.11,3.28,1.73,82.52,69.07,-12.61,0,0,0,0,-11.044,-15.299,-11.153,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,1.44,3,0,0.1,0,0.015155921,3.06875,3.85
FFU8WVICJRNN,165.06,0,1,1,3,0,6,2,-1,-6.087,-7.147,0,164.59,37.74,-15.81,36.77,-45.24,74.95,0,0,0,0,0,0,0,0,154.31,165.06,-4.31,0.75,1.55,0,0,-7.482,-8.582,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,11,3.6,0,3,0.16,0.003080655,0.004342933,0.72361,2.8
EDMLCKREJRNN,181.06,0,0,0,4,6,6,4,-1,-4.28,-8.793,-2.238,165.63,93.97,4.79,104.26,-25.09,168.66,0.02,2.61,0.98,0.24,-0.02,2.26,0.74,0.16,161.75,181.06,-14,1.75,1.51,0,0,-9.317,-12.865,-4.137,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,12,4.296875,0,3,0.37,0.003001155,0.017685439,3.43467,0.65
OQ4TKIQYXKNN,28.05,0,0,0,0,0,1,0,-1,-3.725,-3.269,-0.017,73.26,11.07,1.53,3.42,1.19,1.44,0,0,0,0,0,0,0,0,53.83,28.05,-1.28,0,0.69,0,0,-3.666,-3.763,-0.031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.001371388,0.001648589,0.26667,0.81
DLJGQBVP2KNN,143.41,0,0,0,1,0,0,0,-1,-5.912,-7.151,0,122.75,28.59,-4.52,10.79,-3.55,4.85,0,0,0,0,0,0,0,0,108.04,143.41,-3.64,1,0,0,0,-7.494,-8.797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0.00429521,0.72698,2.3
HCT6RJTMMONN,187.86,0,0,0,1,0,0,0,-1,-6.799,-8.494,0,128.02,31.07,-4.76,12.19,-3.96,5.68,0,0,0,0,0,0,0,0,114.86,187.86,-3.87,1,0.69,0,0,-8.607,-9.871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0.001371388,0.004615225,0.78306,2.61
IJKYP7ETZJNN,98.96,0,1,1,0,0,0,0,-1,-5.577,-6.286,0,116.09,21.15,-4.59,8.02,-4.2,4.51,0,0,0,0,0,0.08,0,0,101.79,98.96,-3.23,0,0.46,0,0,-6.587,-7.388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1.333333333,0,0,0,0.000914,0.00328181,0.54254,1.89
OT9FZRINSGNN,98.96,0,0,0,1,0,0,0,-1,-5.398,-6.267,0,117.23,26.43,-4.43,9.64,-3.3,4.16,0,0,0,0,0,0,0,0,102.71,98.96,-3.42,1,0.69,0,0,-6.574,-7.494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0.001371388,0.003991363,0.67439,2.11
JG6TY8EBMMNN,66.05,0,1,1,0,0,0,0,-1,-2.686,-2.162,0,94.07,22.65,-1.39,7.95,-1.36,3.26,0,0,0,0,0,0,0,0,75.13,66.05,-3.76,0,0.46,0,0,-2.719,-2.996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1.333333333,0,0,0,0.000914,0.004206067,0.72613,0.38
FJVGQJ66ZINN,84.08,0,0,0,2,0,5,1,-1,-4.475,-14.896,-12.075,117.09,120.11,-29.65,209.78,-93.98,419.9,0.07,6.85,2.82,0.74,-0.12,11.55,6.53,2.6,102.96,84.08,-23.53,1.5,0.35,0,0,-13.617,-19.157,-14.892,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3.2,0,4,0,0.000696,0.018162943,3.78937,5.5
YQF4M97VN0NN,84.08,5,1,1,0,0,5,0,-1,-2.561,-6.479,-3.611,115.2,75.17,24.79,91.1,59.78,145.71,0.05,5.54,2.48,0.82,-0.01,1.41,0.34,0.02,99.82,84.08,-15.24,0,0,0,0,-6.731,-9.699,-5.371,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.166666667,1.632653061,4,0,0,0,0.014249291,2.74164,3.76
URNOB04JN0NN,84.08,5,1,1,0,0,5,2,-1,-3.047,-4.989,-1.651,115.15,54.15,6.06,50.45,19.26,63.22,0.02,2.45,0.85,0.16,-0.01,0.79,0.12,0,99.81,84.08,-7.25,0,0,0,0,-5.595,-7.657,-2.714,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.166666667,1.632653061,4,0,-0.1,0,0.011291649,2.11117,2.97
SM25ZOH8N9NN,84.08,5,1,1,0,0,5,2,-1,-3.126,-8.699,-6.287,114.39,77.61,-35.61,162.43,-176.94,482.18,0.03,3.22,1.17,0.25,-0.08,7.64,5.92,4.19,98.08,84.08,-11.12,0,0,0,0,-8.277,-11.543,-7.78,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.166666667,1.632653061,4,0,-0.07,0,0.011724884,2.4031,3.83
GMGBODHYN0NN,84.08,5,0,0,1,0,5,0,-1,-5.071,-16.32,-13.64,113.49,113.33,-10.27,215.21,-22.18,486.84,0.08,8.41,4.68,2.17,-0.1,10.05,5.76,2.42,97.54,84.08,-17.5,0.75,0,0,0,-14.73,-20.53,-16.42,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.166666667,1.632653061,3,1,0,0,0.017984188,3.74958,5.24
XSTREDMVISNN,44.05,0,1,1,0,0,1,0,-1,-2.684,-3.256,-0.522,83.21,34.47,19.27,32.84,32.15,42.42,0.02,2.39,0.69,0.09,0,0,0,0,63.52,44.05,-5.92,0,0,0,0,-3.728,-4.694,-0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0.005386127,0.94333,0.41
RUZV6X2A3MNN,44.05,3,0,0,0,0,0,0,-1,-2.979,-3.229,-0.383,80.79,27.66,16.37,26.01,26.45,33.73,0.02,1.95,0.55,0.05,0,0,0,0,61.68,44.05,-4.14,0,0.55,3,0,-3.706,-4.422,-0.628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.333333333,0.222222222,0,0,0,0.001093136,0.00412823,0.72206,1.24
HPS4FZ93L8NN,60.05,0,1,1,1,0,1,0,-1,-4.23,-9.425,-5.797,93.46,63.43,-2.45,101.81,-45.86,226.51,0.03,3.61,1.11,0.16,-0.04,4.46,3,1.78,73.86,60.05,-8.38,0.75,0,0,0,-9.109,-12.236,-7.422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1.333333333,0,0,0,0,0.011499571,2.31097,2.8
YESJXFP18NNN,64.51,0,2,1,0,0,0,0,-1,-4.671,-4.853,0,98,16.72,1.55,5.05,0.88,1.8,0,0,0,0,0,0,0,0,80.84,64.51,-2.65,0,0,0,0,-5.264,-5.862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0.002869946,0.4754,1.08
RPTO7OBISGNN,59.07,0,1,1,1,0,2,0,-1,-4.183,-11.057,-7.543,97.1,76.32,27.99,132.89,82.61,271.12,0.09,8.59,4.82,1.93,-0.04,3.65,1.48,0.3,77.81,59.07,-12.85,0.75,0,0,0,-10.367,-14.184,-9.293,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1.333333333,0,1,0,0,0.011775409,2.47256,3.73
MVW2XYB9N9NN,59.07,0,1,1,1,0,2,0,-1,-3.682,-8.423,-4.876,98.25,61.38,23.79,98.5,54.75,187.27,0.07,6.61,3.22,0.98,-0.03,2.74,1.27,0.33,79.09,59.07,-11.1,1,0,0,0,-8.188,-11.15,-6.216,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,1,0,0,0.010682481,2.11065,2.49
TLSPRSELVHNN,75.07,0,1,1,2,0,2,0,-1,-4.456,-10.67,-6.161,108.07,75.28,7.03,119.62,9.11,222.92,0.06,6.02,2.72,0.71,-0.05,4.94,2.51,0.81,88.98,75.07,-11.08,1.5,0,0,0,-10.314,-14.042,-7.943,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2.25,0,1,0,0,0.013000853,2.6727,4
IY4GXZ61O0NN,75.07,0,2,1,1,0,2,0,-1,-3.215,-4.369,-0.236,108.08,45.78,7.56,32.2,9.38,26.76,0,0.71,0.05,0,0,0.07,0,0,89.57,75.07,-7.87,0.75,0.39,0,0,-4.772,-6.057,-0.436,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,2.25,0,1,0,0.000775,0.006446632,1.13482,2.34
MHV6S3V2Q0NN,91.07,0,2,1,2,0,2,2,-1,-4.4,-5.073,-0.001,121.92,32.27,-0.21,18.38,-4.48,15.41,0,0.01,0,0,0,0,0,0,101.43,91.07,-4.23,1.75,0.35,0,0,-5.515,-6.486,-0.001,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,3.2,0,1,0.01,0.000696,0.004628248,0.79539,2.03
EJWMBDIHYJNN,75.13,0,1,1,1,0,2,0,-1,-3.693,-7.182,-2.08,111.54,68.92,-13.03,90.92,-44.57,152.56,0.02,2.14,0.56,0.05,-0.05,5.04,2.58,0.84,96.18,75.13,-12.81,0.75,0,0,0,-7.453,-10.11,-3.293,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1.333333333,0,1,0,0,0.01189756,2.29346,4.4
OVEIC6TASHNN,30.07,0,2,0,0,0,0,0,2,-4.446,-3.93,0,78.03,3.34,0.07,0.24,0.01,0.02,0,0,0,0,0,0,0,0,57.99,30.07,-0.33,0,0.69,0,0,-4.328,-4.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.001371388,0.000077,0.00889,0.67
BZVF6RB2LWNN,144.49,0,0,0,4,0,1,2,-1,-9.059,-25.985,-19.1,147.94,129.68,-10.43,242.89,-62.23,592.81,0.1,9.68,5.25,2.09,-0.09,9.74,6.27,3.64,135.51,144.49,-18.76,2.5,0.31,0,0,-23.131,-31.26,-22.545,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,2.34375,0,0,0.01,0.000616,0.021779466,4.62582,3.54
MZRZ90WGKZNN,74.08,0,1,1,2,0,3,0,-1,-5.355,-15.11,-10.814,112.08,90.57,24.36,170.19,93.38,373.18,0.1,9.88,6.2,2.97,-0.06,5.63,2.33,0.5,93.61,74.08,-15.48,1.5,0,0,0,-13.765,-18.837,-12.817,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2.25,0,2,0,0,0.013359837,2.86333,2.99
TKS7ARQGL1NN,90.08,0,2,2,1,0,3,1,-1,-3.591,-4.38,-0.136,109.84,40.95,5.93,24.6,8.09,17.85,0,0.38,0.01,0,0,0.05,0,0,105.02,90.08,-7.15,0.5,0.55,0,0,-4.906,-6.102,-0.226,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,2.222222222,0,2,-0.05,0.001093136,0.005571365,0.97895,9.02
WEQOUS0RNLNN,90.15,0,1,1,2,0,3,2,-1,-4.325,-10.297,-4.713,123.05,89.3,-5.15,132.61,-36.2,233.48,0.05,4.89,1.52,0.17,-0.07,6.71,3.48,1.19,110.67,90.15,-16.55,1.5,0,0,0,-10.291,-14.283,-6.743,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2.25,0,2,0.05,0,0.015541795,3.12686,4.67
WVXHQEREYHNN,150.09,0,0,0,5,0,6,2,-1,-3.44,-8.975,-2.186,167.13,123.43,-19.81,157.5,-96.61,275.47,0.01,2.28,0.17,0,-0.08,8.13,4.64,2.14,151.11,150.09,-22.5,4.5,1.09,0,0,-9.059,-13.027,-3.763,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,10,5.76,0,4,0.11,0.002166396,0.016914756,3.1412,7.06
JJ6496EFVINN,46.07,0,2,2,0,0,0,0,-1,-3.566,-3.481,-0.141,90.86,22.18,19.04,27.43,34.8,47.11,0.02,2.52,1.08,0.26,0,0,0,0,71.2,46.07,-3.07,0,0.55,0,0,-3.961,-4.478,-0.346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0.001093136,0.002943562,0.48529,1.17
JR01I44PWINN,46.07,0,2,1,1,0,0,0,-1,-4.626,-9.382,-5.715,88.58,40.19,12.44,66.25,26.65,132.87,0.04,3.94,2.04,0.72,-0.02,2.18,1.07,0.38,69.73,46.07,-5.29,1,0,0,0,-8.965,-11.611,-7.068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0.008334135,1.77436,1.1
LX650A5W7MNN,78.13,0,2,2,0,0,1,0,-1,-2.882,-6.313,-3.134,109.92,68.94,63.82,130.08,190.65,326.01,0.11,10.63,6.93,3.64,0,0.03,0,0,95.17,78.13,-12.22,0,0.46,0,0,-6.615,-9.212,-4.442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1.333333333,0,0,0,0.000914,0.010762774,2.1375,3.44
PM3KDTKTIRNN,94.13,0,2,2,0,0,2,0,-1,-2.921,-6.79,-3.216,116.1,83.05,37.32,93.08,77.18,126.79,0.07,7.13,2.31,0.21,0,0.13,0,0,100.36,94.13,-15.14,0,0.61,0,0,-6.761,-9.369,-4.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0.001212387,0.01009107,1.91732,4.38
MY8AW9CHIRNN,62.13,0,2,2,0,0,0,0,-1,-4.733,-5.245,-0.087,103.14,23.26,9.03,14.67,11.25,13.56,0.01,0.66,0.09,0,0,0,0,0,86.44,62.13,-3.27,0,0.55,0,0,-5.597,-6.351,-0.187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0.001093136,0.003524151,0.59053,1.91
UPPTOJIC8ONN,62.13,0,2,1,1,0,0,0,-1,-4.808,-5.479,-0.133,103.04,24.26,6.24,15.18,7.91,13.26,0,0.53,0.06,0,0,0.04,0,0,86.98,62.13,-3.39,1,0,0,0,-5.949,-7.015,-0.361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0.004992278,0.84795,1.2
VDCS22HUZJNN,94.2,0,2,2,1,0,0,0,-1,-5.962,-7.331,-0.008,128.47,29.26,4.01,13.49,4.04,8.04,0,0.06,0,0,0,0,0,0,115.86,94.2,-4.42,1,0.69,0,1,-7.661,-8.985,-0.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0.001371388,0.004653277,0.79114,2.2
LJBI7J26WINN,45.08,0,2,2,0,0,0,0,-1,-3.998,-5.568,-2.032,94.28,25.36,19.31,46.49,65.37,127.54,0.03,3.22,2.11,1.22,0,0.21,0.01,0,74.97,45.08,-3.1,0,0.55,0,0,-6.054,-7.566,-3.089,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,0,0.001093136,0.006978328,1.44237,1.41
YCROGAIUKXNU,141.13,0,2,2,3,0,2,2,-1,-5.783,-14.605,-7.3,158.86,103.31,-4.86,167.64,-44.4,342.79,0.06,6.42,2.84,0.76,-0.08,7.59,4.6,2.12,153.84,141.13,-15.96,1.5,0,0,0,-13.96,-19.15,-9.505,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,7,2.34375,0,1,0,0,0.017342253,3.53478,3.18
WVZK060OVINN,60.1,0,2,2,1,0,1,2,-1,-3.906,-6.328,-2.996,105.84,40.38,23.69,63.56,76.81,149.97,0.04,4.4,2.67,1.39,0,0.34,0.02,0,92.12,60.1,-5.15,0.75,0.46,0,0,-6.854,-8.982,-4.468,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1.333333333,0,2,-0.05,0.000914,0.010301081,2.08731,2.42
FURDCU9SVHNN,60.1,0,2,2,1,0,1,0,-1,-4.229,-7.855,-4.128,111.17,45.2,31.64,82.72,110.95,222.07,0.06,5.62,3.69,2.08,0,0.43,0.01,0,91.48,60.1,-6.01,1,0.69,0,1,-8.088,-10.672,-5.679,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,2,0,0.001371388,0.010360201,2.16783,3.25
VLF3LZZCXINN,248.75,3,0,0,0,0,0,3,-1,-10.891,-13.604,0,195.44,19.63,6.47,3.16,1.28,0.67,0,0,0,0,0,0,0,0,202.5,248.75,-3.1,0,1.65,0,0,-13.387,-14.883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.111111111,1.209876543,0,0,0.42,0.003279407,0.001412107,0.21448,4.45
WU1GOF5QIONN,264.75,0,0,0,0,0,1,1,-1,-10.574,-13.708,0,213.58,25.25,10.38,13.31,10.49,11.44,0,0.51,0.05,0,0,0,0,0,211.24,264.75,-3.76,0,1.56,0,0,-13.489,-15.297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2.56,0,0,0.17,0.00310053,0.002867393,0.45919,2.01
UVBH1RYAIONN,188.02,0,0,0,0,0,0,0,-1,-5.59,-4.989,0,147.93,3.66,-0.96,0.52,-0.25,0.13,0,0,0,0,0,0,0,0,142.98,188.02,-0.49,0,1.53,0,0,-5.409,-5.368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2.5,0,0,0,0.003040905,0.0000466,0.00539,0.12
TOB3RXPPZINN,168.49,0,0,0,1,0,0,2,-1,-5.305,-5.375,0,156.76,20.29,-3.01,6.18,-3.36,3.15,0,0,0,0,0,0.02,0,0,141.3,168.49,-3.25,0.5,0.73,0,0,-5.758,-6.192,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,2.319526627,0,0,0.18,0.001450889,0.001603877,0.26576,2.51
EME520Y17KNN,201.4,0,0,0,0,0,0,2,-1,-7.543,-8.553,0,172.07,16.87,-0.18,3.06,-0.81,0.86,0,0,0,0,0,0,0,0,166.55,201.4,-2.48,0,0.92,0,0,-8.72,-9.527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2.319526627,0,0,0.19,0.001828518,0.001457978,0.23045,3.37
BRE1TIXKKZNN,66.06,0,0,0,0,0,2,0,-1,-2.573,-5.776,-1.837,108.31,72.5,-18.83,85.09,-44.58,120.8,0.01,1.51,0.25,0,-0.04,4.48,1.84,0.31,89.19,66.06,-13.18,0,0.61,0,0,-6.175,-8.805,-3.224,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,2,0,0.001212387,0.013177141,2.48166,2.56
GSW83B9KVGNN,166.96,0,0,0,1,0,0,2,-1,-5.018,-5.743,0,153.53,35.38,-13.87,20.4,-16.29,17.23,0,0,0,0,0,0.71,0.04,0,146.18,166.96,-6.19,0.75,0.78,0,0,-6.069,-6.906,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,2.52,0,0,0.1,0.001550265,0.002633333,0.45576,2.42
LEXYQJE9YJNN,53.06,0,0,0,0,0,3,0,-1,-3.105,-4.172,-0.813,98.68,37.28,8.39,30.3,15.34,31.81,0.01,1.42,0.36,0.03,0,0.1,0,0,79.56,53.06,-7.14,0,0,0,0,-4.616,-5.856,-1.419,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,1,0,0,0.00816309,1.49542,1.48
FT2CMSSXTHNN,85.13,5,0,0,0,0,5,0,-1,-4.762,-6.927,-1.403,110.7,38.56,13.36,44.57,41.19,79.58,0.03,2.98,1.57,0.66,0,0.12,0,0,97.83,85.13,-5.59,0,0,0,0,-7.381,-9.366,-2.274,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,1.44,1,0,0,0,0.008694238,1.66245,2.3
AS9I8YABK2NN,81.08,6,0,0,0,0,6,0,-1,-3.5,-6.049,-2.351,110.04,57.56,26.11,67.51,61.18,108.37,0.05,4.76,2.2,0.7,0,0.17,0,0,97.01,81.08,-6.57,0,1.1,0,0,-6.543,-8.776,-3.789,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.166666667,2.222222222,3,0,0,0.002186271,0.012193595,2.35611,3.49
TOD9D90NM3NN,132.51,0,0,0,1,0,0,0,-1,-4.213,-4.44,0,136.36,29.53,-10.32,13.26,-8.3,7.93,0,0,0,0,0,0.09,0,0,124.96,132.51,-4.15,1,0.74,0,0,-4.91,-5.603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2.34375,0,0,0,0.001470764,0.003395659,0.58458,1.27
YJUNRQKAZHNN,181.88,0,0,0,1,0,0,0,-1,-8.303,-10.153,0,166.31,24.3,-5.91,8.39,-3.92,3.93,0,0,0,0,0,0.01,0,0,163.57,181.88,-3.03,1,0.74,0,0,-10.204,-11.466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2.34375,0,0,0,0.001470764,0.002925777,0.47387,2.51
WCUB9UR2K4NN,68.08,5,0,0,0,0,5,0,-1,-4.359,-11.332,-7.863,102.65,71.6,3.87,128.53,22.76,310.63,0.05,5.54,3.34,1.77,-0.05,4.6,2.92,1.4,87.41,68.08,-12.03,0,0,0,0,-10.487,-14.185,-9.459,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,1.44,2,0,0,0,0.012106842,2.49642,3.06
TICHTYQWK4NN,68.08,5,0,0,0,0,5,0,-1,-3.98,-9.33,-5.89,102.45,63.3,-7.33,104.22,-21.7,236.12,0.04,3.64,2.06,0.96,-0.05,4.63,2.97,1.47,87.39,68.08,-9.04,0,0,0,0,-8.968,-12.114,-7.343,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,1.44,2,0,0,0,0.011501839,2.34885,3.4
XNMVGCHZYHNN,84.08,0,0,0,2,0,3,0,-1,-3.823,-11.47,-7.128,121.28,108.05,-4.04,153.83,-14.67,258.41,0.06,6.35,2.46,0.48,-0.06,6.54,2.88,0.94,103.9,84.08,-21.67,1.5,0,0,0,-10.978,-15.592,-9.444,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3.2,0,2,0,0,0.017693784,3.5291,5.19
OGNMFDU7OONN,72.06,0,0,0,2,0,3,0,-1,-4.65,-9.859,-5.358,107.88,62.66,-7.43,100.78,-58.75,230.97,0.03,3.19,0.89,0.09,-0.05,4.64,3.15,1.9,90.11,72.06,-8.21,1.5,0,0,0,-9.62,-12.832,-6.895,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2.25,0,0,0,0,0.011779146,2.36281,2.68
KC59KYI4WHNN,72.06,4,0,0,0,0,1,0,-1,-2.826,-4.374,-0.711,103.26,50.96,18.11,41.19,27.55,41,0.02,2.04,0.29,0,0,0,0,0,85.25,72.06,-9.77,0,0,3.5,0,-4.716,-6.214,-1.108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,1,0,0,0,0,0.006683786,1.19214,2.25
EVV9QMO1WHNN,88.06,5,0,0,0,0,1,0,-1,-2.874,-5.149,-1.002,110.97,63.01,17.11,53.82,30.71,56.26,0.02,2.69,0.56,0.02,0,0.01,0,0,94.02,88.06,-12.83,0,0.55,4.5,0,-5.372,-7.214,-1.543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.166666667,1.632653061,0,0,0,0.001093136,0.008200696,1.49161,3.11
LNJG4YTV7LNN,104.06,0,0,0,4,4,2,0,-1,-4.948,-13.722,-8.693,124.45,110.92,-22.62,177.02,-107.21,393.33,0.05,4.94,1.54,0.26,-0.08,7.93,4.71,2.75,108.36,104.06,-16.31,3,0.64,0,0,-13.042,-18.153,-11.465,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3.06122449,0,0,0,0.001272013,0.019595439,3.93411,5.53
DILFNB1JXINN,280.78,0,0,0,2,0,0,0,-1,-8.606,-11.546,0,165.54,42.24,-9.38,19,-8.69,10.74,0,0,0,0,0,0.1,0,0,161.88,280.78,-5.58,1.5,0.55,0,0,-11.484,-13.402,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3.2,0,0,0,0.001093136,0.005631986,0.95678,5.69
ETRMDEI2NMNN,55.08,0,2,1,0,0,1,0,-1,-2.671,-3.524,-0.782,102.76,38.8,15.65,32.84,25.8,38.21,0.02,1.93,0.56,0.07,0,0,0,0,83.93,55.08,-7.63,0,0,0,0,-4.091,-5.406,-1.441,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,1,0,0,0.008269997,1.49311,1.2
GKYDEJ6FUHNN,71.08,0,0,0,2,0,4,0,-1,-4.641,-11.579,-6.951,111.43,75.82,15.77,123.32,48.17,238.49,0.07,7.31,3.89,1.35,-0.04,4.11,1.8,0.43,94.89,71.08,-12.73,1.5,0,0,0,-11.003,-14.941,-8.763,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2.25,0,1,0,0,0.013180412,2.7434,3.66
HUPMJ0V20MNN,103.14,5,0,0,0,0,2,2,-1,-3.986,-7.413,-1.381,122.64,68.94,-5.21,82.23,-41.48,145.39,0.01,1.65,0.25,0,-0.04,3.93,2.42,1.18,114.25,103.14,-13.98,0,0,3.75,0,-7.749,-10.47,-2.456,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.166666667,1.632653061,0,1,0.04,0,0.012121716,2.28594,3.8
BJPTAZ3KZJNN,87.08,5,0,0,0,0,2,3,-1,-3.494,-8.316,-4.489,108.62,75.14,19.92,108.24,27.19,196.21,0.06,6.15,2.46,0.52,-0.03,3.45,1.97,0.81,98,87.08,-13.59,0,0,3.75,0,-8.23,-11.428,-6.029,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.166666667,1.632653061,0,1,0.04,0,0.012467385,2.42631,4.14
TT8HPOXROONN,119.21,5,0,0,0,0,2,2,-1,-4.856,-7.927,-0.558,137.43,61.19,-11.28,63.03,-39.94,104.33,0.01,0.77,0.09,0,-0.03,3.35,1.96,0.84,130.01,119.21,-12.57,0,0,3.75,0,-8.301,-10.873,-1.269,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.166666667,1.632653061,0,1,0,0,0.011619284,2.09888,4.02
YG5FFWVXINNN,227.09,0,0,0,8,0,6,0,-1,-3.953,-8.232,-0.009,218.01,117.98,-42.55,104.13,-73.23,114.87,0,0.03,0,0,-0.03,3.27,0.64,0.04,206.66,227.09,-20.38,6.5,0.94,0,0,-8.15,-11.014,-0.014,3,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,15,8.186851211,0,3,0,0.001868268,0.010816638,1.94153,5.24
